"행정구역(시도)별(1)","특성별(1)",특성별(2),2008,2008,2008,2008,2008,2008,2010,2010,2010,2010,2010,2010,2012,2012,2012,2012,2012,2012,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함
"전국","주관적 만족감",보통,100.0,0.4,6.3,29.7,52.1,11.4,100.0,0.7,7.1,26.4,52.8,13.1,100.0,1.1,8.1,28.8,50.5,11.4,100.0,0.9,7.7,30.0,49.4,12.0,100.0,1.2,8.4,28.9,48.1,13.3,100.0,1.9,14.6,34.9,41.6,7.0,100.0,3.1,17.0,35.7,37.4,6.8
"전국","주관적 만족감",불만족,100.0,0.5,6.9,26.4,52.3,13.8,100.0,1.1,7.5,23.3,50.9,17.2,100.0,1.5,9.0,24.9,50.1,14.5,100.0,1.5,8.7,23.3,49.4,17.1,100.0,1.9,8.7,23.7,48.0,17.7,100.0,1.8,15.1,28.0,44.1,11.0,100.0,3.3,15.6,30.7,40.9,9.5
"전국","가구소득",100만원 미만,100.0,0.6,8.2,31.7,49.8,9.6,100.0,1.2,8.9,29.4,48.0,12.5,100.0,1.6,12.3,29.8,46.9,9.3,100.0,1.4,10.8,28.8,48.4,10.6,100.0,2.2,11.3,28.0,46.9,11.6,100.0,3.2,20.3,31.1,39.0,6.3,100.0,4.5,21.7,35.2,33.7,4.9
"전국","가구소득",100∼200만원 미만,100.0,0.6,7.0,29.3,51.0,12.0,100.0,0.7,8.2,25.3,51.7,14.1,100.0,1.4,8.7,29.6,48.8,11.5,100.0,1.3,9.1,28.6,48.3,12.7,100.0,1.9,10.2,27.3,47.6,12.9,100.0,2.4,17.4,33.2,39.6,7.4,100.0,4.4,19.0,32.8,36.8,6.9
"전국","가구소득",200∼300만원 미만,100.0,0.7,6.9,25.8,53.5,13.2,100.0,1.0,7.7,24.2,52.2,14.9,100.0,1.4,8.8,26.6,50.4,12.9,100.0,1.4,8.8,27.8,48.5,13.5,100.0,1.7,7.9,27.1,48.2,15.2,100.0,2.4,15.9,34.5,39.0,8.2,100.0,4.1,18.9,34.1,35.7,7.2
"전국","가구소득",300∼400만원 미만,100.0,0.3,6.5,25.1,54.2,14.0,100.0,1.0,7.7,23.1,54.0,14.2,100.0,1.6,9.0,25.5,50.5,13.4,100.0,0.9,8.3,27.2,49.7,13.9,100.0,1.6,9.5,27.0,48.0,13.9,100.0,2.0,16.9,30.8,42.0,8.2,100.0,4.3,17.4,32.3,38.5,7.6
"전국","가구소득",400∼500만원 미만,100.0,0.5,6.2,23.1,55.7,14.4,100.0,0.9,7.9,20.2,56.4,14.5,100.0,1.3,8.5,24.6,51.5,14.0,100.0,1.0,8.7,24.9,50.6,14.9,100.0,1.1,8.7,26.2,49.0,15.0,100.0,2.2,14.6,31.8,42.7,8.7,100.0,3.7,16.6,31.1,40.7,7.9
"전국","가구소득",500∼600만원 미만,100.0,0.6,7.3,22.5,55.2,14.5,100.0,1.5,8.9,22.7,52.0,14.9,100.0,1.5,7.5,20.2,55.1,15.7,100.0,1.3,8.8,22.7,54.0,13.3,100.0,1.8,8.1,23.1,52.8,14.3,100.0,2.6,15.9,29.5,44.0,8.0,100.0,4.0,17.8,29.9,40.1,8.2
"전국","가구소득",600만원 이상,100.0,0.2,6.0,21.5,54.8,17.5,100.0,1.0,9.4,20.2,52.8,16.7,100.0,1.5,9.3,22.9,53.0,13.3,100.0,1.4,7.6,24.1,52.2,14.7,100.0,1.7,8.3,23.0,51.8,15.1,100.0,2.3,16.8,28.4,43.1,9.3,100.0,4.0,17.7,28.4,40.9,9.1
"전국","연령*성별",15~19세*남자,100.0,1.1,7.6,26.5,48.4,16.4,100.0,1.9,10.9,25.7,45.3,16.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",15~19세*여자,100.0,0.6,7.4,23.0,52.3,16.8,100.0,1.1,9.1,20.9,48.6,20.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",13∼19세*남자,-,-,-,-,-,-,-,-,-,-,-,-,100.0,4.2,13.8,27.7,40.0,14.3,100.0,3.4,12.6,30.9,41.0,12.0,100.0,3.0,10.8,31.4,42.0,12.8,100.0,6.9,19.4,32.9,33.2,7.7,100.0,13.1,23.0,32.9,26.0,4.9
"전국","연령*성별",13∼19세*여자,-,-,-,-,-,-,-,-,-,-,-,-,100.0,1.3,10.0,24.5,47.4,16.9,100.0,1.0,8.6,28.2,48.4,13.8,100.0,1.4,8.2,28.5,48.2,13.7,100.0,2.7,18.1,33.6,37.1,8.5,100.0,5.1,21.0,29.2,34.8,9.9
"전국","연령*성별",20∼29세*남자,100.0,0.8,8.2,28.9,50.4,11.7,100.0,1.5,9.9,28.4,48.2,11.8,100.0,2.7,11.4,31.4,43.8,10.6,100.0,2.5,13.5,31.1,43.8,9.1,100.0,3.8,12.7,32.1,40.4,10.9,100.0,4.0,20.7,34.7,33.9,6.7,100.0,7.5,22.2,36.6,27.9,5.8
"전국","연령*성별",20∼29세*여자,100.0,0.3,7.1,24.5,52.5,15.6,100.0,1.0,7.6,22.3,52.4,16.7,100.0,1.2,8.0,23.8,53.0,14.1,100.0,1.0,7.8,26.0,50.0,15.2,100.0,1.4,8.2,25.6,48.9,15.9,100.0,1.8,14.6,32.2,40.5,10.9,100.0,4.0,18.1,31.0,38.1,8.8
"전국","연령*성별",30∼39세*남자,100.0,0.5,5.8,25.9,53.8,14.0,100.0,1.3,7.8,25.2,51.3,14.4,100.0,1.5,9.4,27.3,48.7,13.1,100.0,1.7,9.1,29.2,47.3,12.6,100.0,1.6,10.7,27.5,46.0,14.1,100.0,3.2,18.8,32.3,37.2,8.5,100.0,5.1,19.6,33.6,35.6,6.1
"전국","연령*성별",30∼39세*여자,100.0,0.3,4.8,22.3,56.4,16.2,100.0,0.5,5.4,18.3,57.2,18.7,100.0,0.7,5.1,21.8,55.7,16.8,100.0,0.5,5.3,24.1,52.5,17.5,100.0,1.2,6.2,20.7,53.9,18.0,100.0,1.4,12.0,27.4,46.8,12.5,100.0,2.4,15.4,28.0,43.2,10.9
"전국","연령*성별",40∼49세*남자,100.0,0.6,6.0,25.1,55.5,12.8,100.0,0.9,8.3,24.4,52.8,13.7,100.0,1.1,9.7,28.0,48.6,12.6,100.0,1.0,7.9,27.3,50.6,13.2,100.0,1.6,8.2,27.7,47.6,14.9,100.0,2.2,17.1,31.5,42.3,6.9,100.0,3.1,18.0,32.9,38.1,7.9
"전국","연령*성별",40∼49세*여자,100.0,0.4,5.9,23.3,56.6,13.7,100.0,0.8,6.5,19.9,56.3,16.6,100.0,0.7,6.5,22.9,55.0,14.8,100.0,0.5,6.4,22.7,53.0,17.5,100.0,0.9,6.8,22.4,51.4,18.6,100.0,1.6,12.5,27.2,47.8,10.8,100.0,2.2,12.8,25.5,48.5,11.0
"전국","연령*성별",50∼59세*남자,100.0,0.5,6.6,28.4,53.0,11.5,100.0,0.9,8.6,26.3,52.5,11.8,100.0,1.7,10.0,27.9,50.3,10.0,100.0,1.1,9.0,27.8,50.0,12.1,100.0,1.5,9.3,26.1,50.3,12.8,100.0,2.3,17.2,33.4,40.9,6.3,100.0,3.3,16.9,33.2,39.9,6.7
"전국","연령*성별",50∼59세*여자,100.0,0.4,7.6,28.4,53.5,10.2,100.0,0.6,7.8,25.0,53.4,13.2,100.0,1.0,8.7,25.1,53.5,11.7,100.0,1.0,7.5,24.8,52.8,14.0,100.0,1.1,7.8,22.3,53.1,15.7,100.0,1.3,13.9,29.7,46.7,8.4,100.0,2.6,15.2,31.8,41.4,8.9
"전국","연령*성별",60세 이상*남자,100.0,0.6,9.6,31.1,48.7,10.0,100.0,1.2,9.7,25.7,51.8,11.6,100.0,1.5,10.1,29.9,50.0,8.4,100.0,1.4,10.2,27.0,49.7,11.7,100.0,1.9,10.1,26.6,50.4,11.0,100.0,2.4,19.2,32.2,41.2,5.0,100.0,3.9,21.0,34.7,35.5,5.0
"전국","연령*성별",60세 이상*여자,100.0,0.7,9.2,34.9,47.2,7.9,100.0,0.8,9.4,30.1,49.3,10.4,100.0,1.2,10.8,30.3,49.4,8.4,100.0,1.0,10.9,27.3,50.3,10.4,100.0,1.7,11.0,28.5,48.2,10.5,100.0,2.1,18.5,33.2,39.2,7.1,100.0,3.9,20.2,32.5,37.9,5.6
"전국","연령*성별",65세 이상*남자,100.0,0.8,10.2,32.2,47.8,9.0,100.0,1.1,9.9,25.6,52.3,11.1,100.0,1.8,10.2,30.2,49.9,8.0,100.0,1.6,10.8,26.9,49.8,10.9,100.0,1.7,11.0,27.2,49.3,10.8,100.0,2.4,20.2,31.9,40.3,5.2,100.0,4.2,22.1,35.0,34.7,4.1
"전국","연령*성별",65세 이상*여자,100.0,0.7,9.6,36.6,45.6,7.5,100.0,1.0,9.6,31.4,48.3,9.7,100.0,1.4,11.4,31.0,48.0,8.2,100.0,1.1,11.4,28.8,48.6,10.2,100.0,1.8,11.3,30.1,46.6,10.2,100.0,2.2,19.5,32.7,39.2,6.4,100.0,3.8,22.0,33.6,35.7,4.9
"전국","연령*교육정도",20∼29세*중졸이하,100.0,3.1,12.8,26.4,43.8,13.9,100.0,-,6.1,37.1,47.5,9.4,100.0,6.4,4.1,40.8,44.6,4.1,100.0,1.8,14.9,41.7,36.0,5.6,100.0,2.2,9.9,30.0,45.3,12.7,100.0,2.6,23.5,35.7,27.7,10.5,100.0,5.5,19.1,42.0,18.6,14.8
"전국","연령*교육정도",20∼29세*고졸,100.0,0.5,8.1,27.4,50.8,13.2,100.0,1.8,8.8,27.4,47.5,14.5,100.0,2.5,9.9,29.9,45.4,12.2,100.0,2.1,11.0,31.0,44.0,11.9,100.0,3.6,11.9,29.3,42.5,12.7,100.0,4.0,18.4,35.0,35.0,7.6,100.0,7.3,19.5,36.1,30.5,6.6
"전국","연령*교육정도",20∼29세*대졸이상,100.0,0.5,6.9,25.7,52.5,14.4,100.0,0.8,8.9,22.7,53.4,14.3,100.0,1.1,9.7,24.4,51.9,12.8,100.0,1.4,10.2,25.5,50.2,12.7,100.0,1.7,9.0,28.4,46.7,14.1,100.0,1.9,16.8,31.9,39.5,9.8,100.0,4.2,21.0,31.3,35.8,7.8
"전국","연령*교육정도",30∼39세*중졸이하,100.0,0.8,4.7,33.7,48.6,12.3,100.0,0.4,4.2,32.3,53.6,9.6,100.0,3.2,6.8,36.9,46.1,7.1,100.0,0.7,8.6,33.7,46.1,10.9,100.0,3.7,8.0,20.6,54.6,13.2,100.0,3.9,17.7,43.4,29.1,5.9,100.0,6.7,21.6,44.3,19.7,7.6
