"행정구역(시도)별(1)","특성별(1)",특성별(2),2010,2010,2010,2010,2010,2010,2012,2012,2012,2012,2012,2012,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다
"전국","주관적 만족감",만족,100.0,12.6,29.9,38.2,16.5,2.8,100.0,15.7,32.8,37.3,12.2,2.0,100.0,12.3,29.7,39.2,16.0,2.9,100.0,10.6,27.0,36.1,20.0,6.3,100.0,9.2,24.9,31.2,22.8,12.0,100.0,14.8,30.7,34.7,15.5,4.3
"전국","주관적 만족감",보통,100.0,8.0,25.6,46.9,17.0,2.6,100.0,10.4,26.3,47.1,14.0,2.2,100.0,8.3,23.4,47.5,17.7,3.1,100.0,7.2,20.3,45.2,21.5,5.8,100.0,6.1,19.5,39.3,24.7,10.4,100.0,9.0,24.4,43.6,18.5,4.5
"전국","주관적 만족감",불만족,100.0,8.4,23.7,42.6,20.8,4.5,100.0,11.0,23.5,44.0,17.8,3.7,100.0,9.8,22.1,41.5,20.7,5.9,100.0,7.3,19.3,38.3,25.3,9.7,100.0,5.0,17.9,35.0,28.2,13.9,100.0,8.0,22.4,38.9,22.6,8.1
"전국","가구소득",100만원 미만,100.0,14.0,26.4,39.7,17.2,2.7,100.0,18.1,27.1,39.2,13.2,2.4,100.0,17.4,27.8,36.8,15.8,2.2,100.0,15.9,25.5,36.0,18.7,4.0,100.0,12.5,24.7,32.7,22.2,7.9,100.0,17.0,28.5,35.1,16.1,3.4
"전국","가구소득",100∼200만원 미만,100.0,9.7,26.3,44.0,17.0,3.1,100.0,12.0,25.8,45.5,14.4,2.3,100.0,11.2,25.5,43.5,16.0,3.7,100.0,10.2,22.9,40.5,21.2,5.2,100.0,8.5,21.8,36.1,23.6,10.0,100.0,13.4,25.9,38.8,17.4,4.5
"전국","가구소득",200∼300만원 미만,100.0,8.0,24.2,45.9,18.7,3.3,100.0,10.9,27.4,44.7,14.7,2.3,100.0,8.5,24.6,45.9,17.7,3.3,100.0,6.4,22.1,42.7,22.0,6.8,100.0,6.9,20.8,36.5,24.4,11.4,100.0,10.0,26.0,41.1,18.1,4.8
"전국","가구소득",300∼400만원 미만,100.0,8.0,27.6,43.5,17.6,3.2,100.0,9.8,29.2,44.4,14.4,2.2,100.0,8.0,25.0,45.3,18.1,3.5,100.0,6.9,21.4,41.8,22.7,7.1,100.0,6.2,19.4,36.5,26.0,11.9,100.0,10.3,25.5,41.4,17.8,5.0
"전국","가구소득",400∼500만원 미만,100.0,8.7,27.3,42.6,18.8,2.6,100.0,11.2,29.5,42.3,13.9,3.2,100.0,8.3,27.1,44.1,17.0,3.5,100.0,7.0,23.3,40.5,20.9,8.2,100.0,5.6,20.4,36.9,25.3,11.8,100.0,9.3,27.5,39.3,18.2,5.7
"전국","가구소득",500∼600만원 미만,100.0,9.5,31.8,39.8,15.6,3.3,100.0,11.7,29.4,40.6,14.8,3.6,100.0,8.4,28.8,41.5,18.1,3.2,100.0,7.7,24.0,39.7,21.8,6.9,100.0,5.4,23.5,33.7,26.0,11.3,100.0,9.1,28.0,40.2,17.2,5.5
"전국","가구소득",600만원 이상,100.0,8.3,27.2,41.9,19.1,3.4,100.0,12.1,29.9,40.3,14.9,2.8,100.0,8.8,24.0,41.9,20.7,4.7,100.0,7.5,23.3,38.8,22.2,8.2,100.0,5.9,21.7,32.9,23.6,15.8,100.0,11.0,27.7,37.3,18.6,5.3
